district,census_variable,value,rank
Nepean,F_35_44_No_need_for_assistnce_n,2717.0,1.0
Gippsland East,F_35_44_No_need_for_assistnce_n,2859.0,2.0
Murray Plains,F_35_44_No_need_for_assistnce_n,3114.0,3.0
Gippsland South,F_35_44_No_need_for_assistnce_n,3127.0,4.0
Euroa,F_35_44_No_need_for_assistnce_n,3165.0,5.0
Lowan,F_35_44_No_need_for_assistnce_n,3219.0,6.0
Ovens Valley,F_35_44_No_need_for_assistnce_n,3220.0,7.0
Ripon,F_35_44_No_need_for_assistnce_n,3266.0,8.0
Eildon,F_35_44_No_need_for_assistnce_n,3425.0,9.0
Bendigo West,F_35_44_No_need_for_assistnce_n,3495.0,10.0
Bass,F_35_44_No_need_for_assistnce_n,3556.0,11.0
Narracan,F_35_44_No_need_for_assistnce_n,3591.0,12.0
Mildura,F_35_44_No_need_for_assistnce_n,3624.0,13.0
South-West Coast,F_35_44_No_need_for_assistnce_n,3722.0,14.0
Mornington,F_35_44_No_need_for_assistnce_n,3728.0,15.0
Morwell,F_35_44_No_need_for_assistnce_n,3779.0,16.0
Benambra,F_35_44_No_need_for_assistnce_n,3863.0,17.0
Bellarine,F_35_44_No_need_for_assistnce_n,3917.0,18.0
Wendouree,F_35_44_No_need_for_assistnce_n,3929.0,19.0
Hastings,F_35_44_No_need_for_assistnce_n,3974.0,20.0
Lara,F_35_44_No_need_for_assistnce_n,3987.0,21.0
Macedon,F_35_44_No_need_for_assistnce_n,4011.0,22.0
Shepparton,F_35_44_No_need_for_assistnce_n,4011.0,23.0
Sandringham,F_35_44_No_need_for_assistnce_n,4028.0,24.0
Malvern,F_35_44_No_need_for_assistnce_n,4038.0,25.0
Sunbury,F_35_44_No_need_for_assistnce_n,4152.0,26.0
Polwarth,F_35_44_No_need_for_assistnce_n,4161.0,27.0
Bendigo East,F_35_44_No_need_for_assistnce_n,4255.0,28.0
Frankston,F_35_44_No_need_for_assistnce_n,4278.0,29.0
Monbulk,F_35_44_No_need_for_assistnce_n,4356.0,30.0
Brighton,F_35_44_No_need_for_assistnce_n,4360.0,31.0
Eltham,F_35_44_No_need_for_assistnce_n,4397.0,32.0
Geelong,F_35_44_No_need_for_assistnce_n,4400.0,33.0
Evelyn,F_35_44_No_need_for_assistnce_n,4426.0,34.0
St Albans,F_35_44_No_need_for_assistnce_n,4431.0,35.0
Niddrie,F_35_44_No_need_for_assistnce_n,4435.0,36.0
Kew,F_35_44_No_need_for_assistnce_n,4500.0,37.0
Rowville,F_35_44_No_need_for_assistnce_n,4571.0,38.0
Ivanhoe,F_35_44_No_need_for_assistnce_n,4591.0,39.0
Hawthorn,F_35_44_No_need_for_assistnce_n,4594.0,40.0
Bundoora,F_35_44_No_need_for_assistnce_n,4607.0,41.0
Mill Park,F_35_44_No_need_for_assistnce_n,4663.0,42.0
Eureka,F_35_44_No_need_for_assistnce_n,4737.0,43.0
Bulleen,F_35_44_No_need_for_assistnce_n,4742.0,44.0
Warrandyte,F_35_44_No_need_for_assistnce_n,4779.0,45.0
Clarinda,F_35_44_No_need_for_assistnce_n,4833.0,46.0
Narre Warren North,F_35_44_No_need_for_assistnce_n,4835.0,47.0
Mulgrave,F_35_44_No_need_for_assistnce_n,4876.0,48.0
Greenvale,F_35_44_No_need_for_assistnce_n,4888.0,49.0
South Barwon,F_35_44_No_need_for_assistnce_n,4965.0,50.0
Caulfield,F_35_44_No_need_for_assistnce_n,5029.0,51.0
Broadmeadows,F_35_44_No_need_for_assistnce_n,5091.0,52.0
Essendon,F_35_44_No_need_for_assistnce_n,5141.0,53.0
Williamstown,F_35_44_No_need_for_assistnce_n,5142.0,54.0
Richmond,F_35_44_No_need_for_assistnce_n,5203.0,55.0
Croydon,F_35_44_No_need_for_assistnce_n,5217.0,56.0
Bayswater,F_35_44_No_need_for_assistnce_n,5236.0,57.0
Ashwood,F_35_44_No_need_for_assistnce_n,5415.0,58.0
Mordialloc,F_35_44_No_need_for_assistnce_n,5508.0,59.0
Box Hill,F_35_44_No_need_for_assistnce_n,5554.0,60.0
Dandenong,F_35_44_No_need_for_assistnce_n,5571.0,61.0
Preston,F_35_44_No_need_for_assistnce_n,5580.0,62.0
Carrum,F_35_44_No_need_for_assistnce_n,5589.0,63.0
Glen Waverley,F_35_44_No_need_for_assistnce_n,5592.0,64.0
Pascoe Vale,F_35_44_No_need_for_assistnce_n,5597.0,65.0
Northcote,F_35_44_No_need_for_assistnce_n,5598.0,66.0
Sydenham,F_35_44_No_need_for_assistnce_n,5599.0,67.0
Brunswick,F_35_44_No_need_for_assistnce_n,5658.0,68.0
Prahran,F_35_44_No_need_for_assistnce_n,5760.0,69.0
Pakenham,F_35_44_No_need_for_assistnce_n,5767.0,70.0
Bentleigh,F_35_44_No_need_for_assistnce_n,5823.0,71.0
Albert Park,F_35_44_No_need_for_assistnce_n,5860.0,72.0
Oakleigh,F_35_44_No_need_for_assistnce_n,5869.0,73.0
Thomastown,F_35_44_No_need_for_assistnce_n,5914.0,74.0
Melton,F_35_44_No_need_for_assistnce_n,5937.0,75.0
Ringwood,F_35_44_No_need_for_assistnce_n,6106.0,76.0
Footscray,F_35_44_No_need_for_assistnce_n,6134.0,77.0
Yan Yean,F_35_44_No_need_for_assistnce_n,6145.0,78.0
Werribee,F_35_44_No_need_for_assistnce_n,6394.0,79.0
Narre Warren South,F_35_44_No_need_for_assistnce_n,6426.0,80.0
Berwick,F_35_44_No_need_for_assistnce_n,6605.0,81.0
Kororoit,F_35_44_No_need_for_assistnce_n,6828.0,82.0
Cranbourne,F_35_44_No_need_for_assistnce_n,6996.0,83.0
Laverton,F_35_44_No_need_for_assistnce_n,7502.0,84.0
Melbourne,F_35_44_No_need_for_assistnce_n,7517.0,85.0
Tarneit,F_35_44_No_need_for_assistnce_n,7664.0,86.0
Kalkallo,F_35_44_No_need_for_assistnce_n,7924.0,87.0
Point Cook,F_35_44_No_need_for_assistnce_n,8865.0,88.0
Nepean,F_35_44_No_need_for_assistnce_pc,0.0437,1.0
Gippsland East,F_35_44_No_need_for_assistnce_pc,0.0447,2.0
Lowan,F_35_44_No_need_for_assistnce_pc,0.047,3.0
Ripon,F_35_44_No_need_for_assistnce_pc,0.0473,4.0
Euroa,F_35_44_No_need_for_assistnce_pc,0.0475,5.0
Gippsland South,F_35_44_No_need_for_assistnce_pc,0.0475,6.0
Murray Plains,F_35_44_No_need_for_assistnce_pc,0.048,7.0
Ovens Valley,F_35_44_No_need_for_assistnce_pc,0.0509,8.0
Eildon,F_35_44_No_need_for_assistnce_pc,0.0517,9.0
Mildura,F_35_44_No_need_for_assistnce_pc,0.052,10.0
Morwell,F_35_44_No_need_for_assistnce_pc,0.0525,11.0
Narracan,F_35_44_No_need_for_assistnce_pc,0.0527,12.0
South-West Coast,F_35_44_No_need_for_assistnce_pc,0.0532,13.0
Shepparton,F_35_44_No_need_for_assistnce_pc,0.0538,14.0
Bass,F_35_44_No_need_for_assistnce_pc,0.054,15.0
Bendigo West,F_35_44_No_need_for_assistnce_pc,0.055,16.0
Bellarine,F_35_44_No_need_for_assistnce_pc,0.0563,17.0
Lara,F_35_44_No_need_for_assistnce_pc,0.0566,18.0
Mornington,F_35_44_No_need_for_assistnce_pc,0.057,19.0
Wendouree,F_35_44_No_need_for_assistnce_pc,0.0575,20.0
Benambra,F_35_44_No_need_for_assistnce_pc,0.0578,21.0
Polwarth,F_35_44_No_need_for_assistnce_pc,0.0591,22.0
Bendigo East,F_35_44_No_need_for_assistnce_pc,0.0592,23.0
Hastings,F_35_44_No_need_for_assistnce_pc,0.0597,24.0
St Albans,F_35_44_No_need_for_assistnce_pc,0.0597,25.0
Kew,F_35_44_No_need_for_assistnce_pc,0.0609,26.0
Geelong,F_35_44_No_need_for_assistnce_pc,0.0612,27.0
Narre Warren North,F_35_44_No_need_for_assistnce_pc,0.0613,28.0
Dandenong,F_35_44_No_need_for_assistnce_pc,0.0621,29.0
Macedon,F_35_44_No_need_for_assistnce_pc,0.0624,30.0
Frankston,F_35_44_No_need_for_assistnce_pc,0.0626,31.0
Malvern,F_35_44_No_need_for_assistnce_pc,0.063,32.0
Broadmeadows,F_35_44_No_need_for_assistnce_pc,0.0632,33.0
Mulgrave,F_35_44_No_need_for_assistnce_pc,0.0633,34.0
Eureka,F_35_44_No_need_for_assistnce_pc,0.0635,35.0
Melbourne,F_35_44_No_need_for_assistnce_pc,0.0635,36.0
Bulleen,F_35_44_No_need_for_assistnce_pc,0.0636,37.0
Greenvale,F_35_44_No_need_for_assistnce_pc,0.0636,38.0
Sandringham,F_35_44_No_need_for_assistnce_pc,0.0639,39.0
Evelyn,F_35_44_No_need_for_assistnce_pc,0.064,40.0
Niddrie,F_35_44_No_need_for_assistnce_pc,0.0642,41.0
Rowville,F_35_44_No_need_for_assistnce_pc,0.0643,42.0
Warrandyte,F_35_44_No_need_for_assistnce_pc,0.0647,43.0
Hawthorn,F_35_44_No_need_for_assistnce_pc,0.065,44.0
Oakleigh,F_35_44_No_need_for_assistnce_pc,0.0653,45.0
Box Hill,F_35_44_No_need_for_assistnce_pc,0.0655,46.0
Sunbury,F_35_44_No_need_for_assistnce_pc,0.0656,47.0
Clarinda,F_35_44_No_need_for_assistnce_pc,0.0657,48.0
Brighton,F_35_44_No_need_for_assistnce_pc,0.0661,49.0
Monbulk,F_35_44_No_need_for_assistnce_pc,0.0661,50.0
Bundoora,F_35_44_No_need_for_assistnce_pc,0.0663,51.0
Eltham,F_35_44_No_need_for_assistnce_pc,0.0663,52.0
Ashwood,F_35_44_No_need_for_assistnce_pc,0.0672,53.0
Glen Waverley,F_35_44_No_need_for_assistnce_pc,0.0678,54.0
Mill Park,F_35_44_No_need_for_assistnce_pc,0.0678,55.0
South Barwon,F_35_44_No_need_for_assistnce_pc,0.0682,56.0
Ivanhoe,F_35_44_No_need_for_assistnce_pc,0.0693,57.0
Croydon,F_35_44_No_need_for_assistnce_pc,0.07,58.0
Caulfield,F_35_44_No_need_for_assistnce_pc,0.0703,59.0
Narre Warren South,F_35_44_No_need_for_assistnce_pc,0.0712,60.0
Bayswater,F_35_44_No_need_for_assistnce_pc,0.0717,61.0
Melton,F_35_44_No_need_for_assistnce_pc,0.0717,62.0
Sydenham,F_35_44_No_need_for_assistnce_pc,0.0724,63.0
Essendon,F_35_44_No_need_for_assistnce_pc,0.0733,64.0
Carrum,F_35_44_No_need_for_assistnce_pc,0.0754,65.0
Preston,F_35_44_No_need_for_assistnce_pc,0.0754,66.0
Pakenham,F_35_44_No_need_for_assistnce_pc,0.0755,67.0
Thomastown,F_35_44_No_need_for_assistnce_pc,0.0759,68.0
Werribee,F_35_44_No_need_for_assistnce_pc,0.0759,69.0
Bentleigh,F_35_44_No_need_for_assistnce_pc,0.076,70.0
Mordialloc,F_35_44_No_need_for_assistnce_pc,0.0761,71.0
Ringwood,F_35_44_No_need_for_assistnce_pc,0.0761,72.0
Richmond,F_35_44_No_need_for_assistnce_pc,0.0771,73.0
Williamstown,F_35_44_No_need_for_assistnce_pc,0.0778,74.0
Kororoit,F_35_44_No_need_for_assistnce_pc,0.0783,75.0
Albert Park,F_35_44_No_need_for_assistnce_pc,0.0792,76.0
Prahran,F_35_44_No_need_for_assistnce_pc,0.0795,77.0
Laverton,F_35_44_No_need_for_assistnce_pc,0.0797,78.0
Cranbourne,F_35_44_No_need_for_assistnce_pc,0.0802,79.0
Pascoe Vale,F_35_44_No_need_for_assistnce_pc,0.0811,80.0
Berwick,F_35_44_No_need_for_assistnce_pc,0.0816,81.0
Tarneit,F_35_44_No_need_for_assistnce_pc,0.0822,82.0
Brunswick,F_35_44_No_need_for_assistnce_pc,0.0829,83.0
Kalkallo,F_35_44_No_need_for_assistnce_pc,0.0829,84.0
Northcote,F_35_44_No_need_for_assistnce_pc,0.083,85.0
Footscray,F_35_44_No_need_for_assistnce_pc,0.0845,86.0
Yan Yean,F_35_44_No_need_for_assistnce_pc,0.0845,87.0
Point Cook,F_35_44_No_need_for_assistnce_pc,0.0957,88.0
Nepean,F_35_44_yrs_Tot_n,3083.0,1.0
Gippsland East,F_35_44_yrs_Tot_n,3214.0,2.0
Ovens Valley,F_35_44_yrs_Tot_n,3471.0,3.0
Murray Plains,F_35_44_yrs_Tot_n,3536.0,4.0
Gippsland South,F_35_44_yrs_Tot_n,3543.0,5.0
Euroa,F_35_44_yrs_Tot_n,3580.0,6.0
Lowan,F_35_44_yrs_Tot_n,3586.0,7.0
Ripon,F_35_44_yrs_Tot_n,3677.0,8.0
Eildon,F_35_44_yrs_Tot_n,3814.0,9.0
Bendigo West,F_35_44_yrs_Tot_n,3857.0,10.0
Mornington,F_35_44_yrs_Tot_n,3872.0,11.0
Bass,F_35_44_yrs_Tot_n,3917.0,12.0
Narracan,F_35_44_yrs_Tot_n,3949.0,13.0
Mildura,F_35_44_yrs_Tot_n,4103.0,14.0
South-West Coast,F_35_44_yrs_Tot_n,4110.0,15.0
Malvern,F_35_44_yrs_Tot_n,4221.0,16.0
Benambra,F_35_44_yrs_Tot_n,4222.0,17.0
Bellarine,F_35_44_yrs_Tot_n,4227.0,18.0
Sandringham,F_35_44_yrs_Tot_n,4241.0,19.0
Macedon,F_35_44_yrs_Tot_n,4261.0,20.0
Hastings,F_35_44_yrs_Tot_n,4302.0,21.0
Morwell,F_35_44_yrs_Tot_n,4321.0,22.0
Wendouree,F_35_44_yrs_Tot_n,4376.0,23.0
Sunbury,F_35_44_yrs_Tot_n,4433.0,24.0
Lara,F_35_44_yrs_Tot_n,4461.0,25.0
Shepparton,F_35_44_yrs_Tot_n,4506.0,26.0
Polwarth,F_35_44_yrs_Tot_n,4524.0,27.0
Eltham,F_35_44_yrs_Tot_n,4576.0,28.0
Monbulk,F_35_44_yrs_Tot_n,4631.0,29.0
Brighton,F_35_44_yrs_Tot_n,4638.0,30.0
Bendigo East,F_35_44_yrs_Tot_n,4649.0,31.0
Kew,F_35_44_yrs_Tot_n,4649.0,32.0
Evelyn,F_35_44_yrs_Tot_n,4680.0,33.0
Niddrie,F_35_44_yrs_Tot_n,4707.0,34.0
Hawthorn,F_35_44_yrs_Tot_n,4759.0,35.0
Frankston,F_35_44_yrs_Tot_n,4763.0,36.0
Rowville,F_35_44_yrs_Tot_n,4789.0,37.0
Geelong,F_35_44_yrs_Tot_n,4838.0,38.0
Bundoora,F_35_44_yrs_Tot_n,4855.0,39.0
Ivanhoe,F_35_44_yrs_Tot_n,4858.0,40.0
St Albans,F_35_44_yrs_Tot_n,4898.0,41.0
Mill Park,F_35_44_yrs_Tot_n,4956.0,42.0
Bulleen,F_35_44_yrs_Tot_n,4971.0,43.0
Warrandyte,F_35_44_yrs_Tot_n,5021.0,44.0
Eureka,F_35_44_yrs_Tot_n,5096.0,45.0
South Barwon,F_35_44_yrs_Tot_n,5168.0,46.0
Clarinda,F_35_44_yrs_Tot_n,5172.0,47.0
Mulgrave,F_35_44_yrs_Tot_n,5218.0,48.0
Narre Warren North,F_35_44_yrs_Tot_n,5268.0,49.0
Caulfield,F_35_44_yrs_Tot_n,5341.0,50.0
Greenvale,F_35_44_yrs_Tot_n,5356.0,51.0
Essendon,F_35_44_yrs_Tot_n,5396.0,52.0
Williamstown,F_35_44_yrs_Tot_n,5444.0,53.0
Croydon,F_35_44_yrs_Tot_n,5553.0,54.0
Richmond,F_35_44_yrs_Tot_n,5586.0,55.0
Bayswater,F_35_44_yrs_Tot_n,5609.0,56.0
Broadmeadows,F_35_44_yrs_Tot_n,5619.0,57.0
Ashwood,F_35_44_yrs_Tot_n,5640.0,58.0
Mordialloc,F_35_44_yrs_Tot_n,5765.0,59.0
Glen Waverley,F_35_44_yrs_Tot_n,5808.0,60.0
Box Hill,F_35_44_yrs_Tot_n,5842.0,61.0
Brunswick,F_35_44_yrs_Tot_n,5879.0,62.0
Pascoe Vale,F_35_44_yrs_Tot_n,5892.0,63.0
Northcote,F_35_44_yrs_Tot_n,5910.0,64.0
Sydenham,F_35_44_yrs_Tot_n,5929.0,65.0
Carrum,F_35_44_yrs_Tot_n,5940.0,66.0
Preston,F_35_44_yrs_Tot_n,5980.0,67.0
Bentleigh,F_35_44_yrs_Tot_n,6143.0,68.0
Dandenong,F_35_44_yrs_Tot_n,6154.0,69.0
Pakenham,F_35_44_yrs_Tot_n,6198.0,70.0
Prahran,F_35_44_yrs_Tot_n,6208.0,71.0
Oakleigh,F_35_44_yrs_Tot_n,6252.0,72.0
Albert Park,F_35_44_yrs_Tot_n,6345.0,73.0
Thomastown,F_35_44_yrs_Tot_n,6347.0,74.0
Ringwood,F_35_44_yrs_Tot_n,6437.0,75.0
Footscray,F_35_44_yrs_Tot_n,6563.0,76.0
Yan Yean,F_35_44_yrs_Tot_n,6577.0,77.0
Melton,F_35_44_yrs_Tot_n,6633.0,78.0
Narre Warren South,F_35_44_yrs_Tot_n,6920.0,79.0
Werribee,F_35_44_yrs_Tot_n,6926.0,80.0
Berwick,F_35_44_yrs_Tot_n,7018.0,81.0
Cranbourne,F_35_44_yrs_Tot_n,7443.0,82.0
Kororoit,F_35_44_yrs_Tot_n,7456.0,83.0
Laverton,F_35_44_yrs_Tot_n,8178.0,84.0
Melbourne,F_35_44_yrs_Tot_n,8221.0,85.0
Tarneit,F_35_44_yrs_Tot_n,8256.0,86.0
Kalkallo,F_35_44_yrs_Tot_n,8565.0,87.0
Point Cook,F_35_44_yrs_Tot_n,9453.0,88.0
Nepean,F_35_44_yrs_Tot_pc,0.0496,1.0
Gippsland East,F_35_44_yrs_Tot_pc,0.0503,2.0
Lowan,F_35_44_yrs_Tot_pc,0.0524,3.0
Ripon,F_35_44_yrs_Tot_pc,0.0532,4.0
Euroa,F_35_44_yrs_Tot_pc,0.0537,5.0
Gippsland South,F_35_44_yrs_Tot_pc,0.0538,6.0
Murray Plains,F_35_44_yrs_Tot_pc,0.0545,7.0
Ovens Valley,F_35_44_yrs_Tot_pc,0.0549,8.0
Eildon,F_35_44_yrs_Tot_pc,0.0576,9.0
Narracan,F_35_44_yrs_Tot_pc,0.058,10.0
Mildura,F_35_44_yrs_Tot_pc,0.0588,11.0
South-West Coast,F_35_44_yrs_Tot_pc,0.0588,12.0
Mornington,F_35_44_yrs_Tot_pc,0.0592,13.0
Bass,F_35_44_yrs_Tot_pc,0.0595,14.0
Morwell,F_35_44_yrs_Tot_pc,0.0601,15.0
Shepparton,F_35_44_yrs_Tot_pc,0.0605,16.0
Bendigo West,F_35_44_yrs_Tot_pc,0.0607,17.0
Bellarine,F_35_44_yrs_Tot_pc,0.0608,18.0
Kew,F_35_44_yrs_Tot_pc,0.0629,19.0
Benambra,F_35_44_yrs_Tot_pc,0.0632,20.0
Lara,F_35_44_yrs_Tot_pc,0.0633,21.0
Wendouree,F_35_44_yrs_Tot_pc,0.064,22.0
Polwarth,F_35_44_yrs_Tot_pc,0.0643,23.0
Hastings,F_35_44_yrs_Tot_pc,0.0646,24.0
Bendigo East,F_35_44_yrs_Tot_pc,0.0647,25.0
Malvern,F_35_44_yrs_Tot_pc,0.0658,26.0
St Albans,F_35_44_yrs_Tot_pc,0.066,27.0
Macedon,F_35_44_yrs_Tot_pc,0.0662,28.0
Bulleen,F_35_44_yrs_Tot_pc,0.0667,29.0
Narre Warren North,F_35_44_yrs_Tot_pc,0.0668,30.0
Geelong,F_35_44_yrs_Tot_pc,0.0673,31.0
Hawthorn,F_35_44_yrs_Tot_pc,0.0673,32.0
Rowville,F_35_44_yrs_Tot_pc,0.0673,33.0
Sandringham,F_35_44_yrs_Tot_pc,0.0673,34.0
Evelyn,F_35_44_yrs_Tot_pc,0.0677,35.0
Mulgrave,F_35_44_yrs_Tot_pc,0.0678,36.0
Warrandyte,F_35_44_yrs_Tot_pc,0.068,37.0
Niddrie,F_35_44_yrs_Tot_pc,0.0682,38.0
Eureka,F_35_44_yrs_Tot_pc,0.0683,39.0
Dandenong,F_35_44_yrs_Tot_pc,0.0686,40.0
Box Hill,F_35_44_yrs_Tot_pc,0.0689,41.0
Eltham,F_35_44_yrs_Tot_pc,0.069,42.0
Melbourne,F_35_44_yrs_Tot_pc,0.0694,43.0
Oakleigh,F_35_44_yrs_Tot_pc,0.0695,44.0
Frankston,F_35_44_yrs_Tot_pc,0.0697,45.0
Greenvale,F_35_44_yrs_Tot_pc,0.0697,46.0
Broadmeadows,F_35_44_yrs_Tot_pc,0.0698,47.0
Bundoora,F_35_44_yrs_Tot_pc,0.0698,48.0
Ashwood,F_35_44_yrs_Tot_pc,0.07,49.0
Sunbury,F_35_44_yrs_Tot_pc,0.0701,50.0
Monbulk,F_35_44_yrs_Tot_pc,0.0702,51.0
Brighton,F_35_44_yrs_Tot_pc,0.0703,52.0
Clarinda,F_35_44_yrs_Tot_pc,0.0703,53.0
Glen Waverley,F_35_44_yrs_Tot_pc,0.0704,54.0
South Barwon,F_35_44_yrs_Tot_pc,0.071,55.0
Mill Park,F_35_44_yrs_Tot_pc,0.0721,56.0
Ivanhoe,F_35_44_yrs_Tot_pc,0.0734,57.0
Croydon,F_35_44_yrs_Tot_pc,0.0745,58.0
Caulfield,F_35_44_yrs_Tot_pc,0.0747,59.0
Sydenham,F_35_44_yrs_Tot_pc,0.0766,60.0
Narre Warren South,F_35_44_yrs_Tot_pc,0.0767,61.0
Bayswater,F_35_44_yrs_Tot_pc,0.0769,62.0
Essendon,F_35_44_yrs_Tot_pc,0.0769,63.0
Mordialloc,F_35_44_yrs_Tot_pc,0.0797,64.0
Bentleigh,F_35_44_yrs_Tot_pc,0.0801,65.0
Carrum,F_35_44_yrs_Tot_pc,0.0801,66.0
Melton,F_35_44_yrs_Tot_pc,0.0801,67.0
Ringwood,F_35_44_yrs_Tot_pc,0.0802,68.0
Preston,F_35_44_yrs_Tot_pc,0.0808,69.0
Pakenham,F_35_44_yrs_Tot_pc,0.0811,70.0
Thomastown,F_35_44_yrs_Tot_pc,0.0815,71.0
Werribee,F_35_44_yrs_Tot_pc,0.0822,72.0
Williamstown,F_35_44_yrs_Tot_pc,0.0824,73.0
Richmond,F_35_44_yrs_Tot_pc,0.0827,74.0
Cranbourne,F_35_44_yrs_Tot_pc,0.0853,75.0
Pascoe Vale,F_35_44_yrs_Tot_pc,0.0854,76.0
Kororoit,F_35_44_yrs_Tot_pc,0.0855,77.0
Prahran,F_35_44_yrs_Tot_pc,0.0856,78.0
Albert Park,F_35_44_yrs_Tot_pc,0.0858,79.0
Brunswick,F_35_44_yrs_Tot_pc,0.0862,80.0
Berwick,F_35_44_yrs_Tot_pc,0.0867,81.0
Laverton,F_35_44_yrs_Tot_pc,0.0868,82.0
Northcote,F_35_44_yrs_Tot_pc,0.0876,83.0
Tarneit,F_35_44_yrs_Tot_pc,0.0886,84.0
Kalkallo,F_35_44_yrs_Tot_pc,0.0896,85.0
Footscray,F_35_44_yrs_Tot_pc,0.0904,86.0
Yan Yean,F_35_44_yrs_Tot_pc,0.0905,87.0
Point Cook,F_35_44_yrs_Tot_pc,0.102,88.0
Malvern,F_45_54_Need_for_assistance_n,27.0,1.0
Hawthorn,F_45_54_Need_for_assistance_n,32.0,2.0
Kew,F_45_54_Need_for_assistance_n,32.0,3.0
Brighton,F_45_54_Need_for_assistance_n,35.0,4.0
Melbourne,F_45_54_Need_for_assistance_n,36.0,5.0
Caulfield,F_45_54_Need_for_assistance_n,38.0,6.0
Oakleigh,F_45_54_Need_for_assistance_n,38.0,7.0
Warrandyte,F_45_54_Need_for_assistance_n,40.0,8.0
Ivanhoe,F_45_54_Need_for_assistance_n,52.0,9.0
Bulleen,F_45_54_Need_for_assistance_n,55.0,10.0
Rowville,F_45_54_Need_for_assistance_n,55.0,11.0
Prahran,F_45_54_Need_for_assistance_n,56.0,12.0
Eltham,F_45_54_Need_for_assistance_n,57.0,13.0
Richmond,F_45_54_Need_for_assistance_n,57.0,14.0
Sandringham,F_45_54_Need_for_assistance_n,57.0,15.0
Niddrie,F_45_54_Need_for_assistance_n,64.0,16.0
Mornington,F_45_54_Need_for_assistance_n,66.0,17.0
Essendon,F_45_54_Need_for_assistance_n,68.0,18.0
Williamstown,F_45_54_Need_for_assistance_n,69.0,19.0
Bentleigh,F_45_54_Need_for_assistance_n,73.0,20.0
Northcote,F_45_54_Need_for_assistance_n,74.0,21.0
Brunswick,F_45_54_Need_for_assistance_n,75.0,22.0
Bellarine,F_45_54_Need_for_assistance_n,80.0,23.0
Monbulk,F_45_54_Need_for_assistance_n,82.0,24.0
Mordialloc,F_45_54_Need_for_assistance_n,84.0,25.0
Albert Park,F_45_54_Need_for_assistance_n,86.0,26.0
Nepean,F_45_54_Need_for_assistance_n,86.0,27.0
Polwarth,F_45_54_Need_for_assistance_n,87.0,28.0
Box Hill,F_45_54_Need_for_assistance_n,95.0,29.0
Footscray,F_45_54_Need_for_assistance_n,95.0,30.0
Berwick,F_45_54_Need_for_assistance_n,97.0,31.0
Glen Waverley,F_45_54_Need_for_assistance_n,100.0,32.0
Eildon,F_45_54_Need_for_assistance_n,106.0,33.0
Clarinda,F_45_54_Need_for_assistance_n,107.0,34.0
Macedon,F_45_54_Need_for_assistance_n,107.0,35.0
Sunbury,F_45_54_Need_for_assistance_n,109.0,36.0
Narracan,F_45_54_Need_for_assistance_n,110.0,37.0
Ashwood,F_45_54_Need_for_assistance_n,111.0,38.0
Benambra,F_45_54_Need_for_assistance_n,111.0,39.0
Bendigo West,F_45_54_Need_for_assistance_n,111.0,40.0
Bass,F_45_54_Need_for_assistance_n,112.0,41.0
Evelyn,F_45_54_Need_for_assistance_n,112.0,42.0
South Barwon,F_45_54_Need_for_assistance_n,113.0,43.0
Mulgrave,F_45_54_Need_for_assistance_n,114.0,44.0
Bayswater,F_45_54_Need_for_assistance_n,116.0,45.0
Hastings,F_45_54_Need_for_assistance_n,118.0,46.0
Laverton,F_45_54_Need_for_assistance_n,118.0,47.0
Ovens Valley,F_45_54_Need_for_assistance_n,118.0,48.0
South-West Coast,F_45_54_Need_for_assistance_n,118.0,49.0
Pascoe Vale,F_45_54_Need_for_assistance_n,119.0,50.0
Bendigo East,F_45_54_Need_for_assistance_n,121.0,51.0
Murray Plains,F_45_54_Need_for_assistance_n,124.0,52.0
Carrum,F_45_54_Need_for_assistance_n,126.0,53.0
Lowan,F_45_54_Need_for_assistance_n,126.0,54.0
Tarneit,F_45_54_Need_for_assistance_n,127.0,55.0
Yan Yean,F_45_54_Need_for_assistance_n,127.0,56.0
Bundoora,F_45_54_Need_for_assistance_n,131.0,57.0
Cranbourne,F_45_54_Need_for_assistance_n,136.0,58.0
Sydenham,F_45_54_Need_for_assistance_n,136.0,59.0
Point Cook,F_45_54_Need_for_assistance_n,141.0,60.0
Ringwood,F_45_54_Need_for_assistance_n,142.0,61.0
Pakenham,F_45_54_Need_for_assistance_n,145.0,62.0
Croydon,F_45_54_Need_for_assistance_n,147.0,63.0
Gippsland East,F_45_54_Need_for_assistance_n,148.0,64.0
Eureka,F_45_54_Need_for_assistance_n,153.0,65.0
Mill Park,F_45_54_Need_for_assistance_n,153.0,66.0
Gippsland South,F_45_54_Need_for_assistance_n,154.0,67.0
Euroa,F_45_54_Need_for_assistance_n,163.0,68.0
Geelong,F_45_54_Need_for_assistance_n,170.0,69.0
Lara,F_45_54_Need_for_assistance_n,176.0,70.0
Kororoit,F_45_54_Need_for_assistance_n,178.0,71.0
Mildura,F_45_54_Need_for_assistance_n,183.0,72.0
Preston,F_45_54_Need_for_assistance_n,185.0,73.0
Narre Warren North,F_45_54_Need_for_assistance_n,189.0,74.0
Ripon,F_45_54_Need_for_assistance_n,192.0,75.0
St Albans,F_45_54_Need_for_assistance_n,194.0,76.0
Shepparton,F_45_54_Need_for_assistance_n,199.0,77.0
Werribee,F_45_54_Need_for_assistance_n,221.0,78.0
