district,census_variable,value,rank
Oakleigh,A_10_14_y_Indig_stat_ns_F,22.0,14.0
Bentleigh,A_10_14_y_Indig_stat_ns_F,23.0,15.0
Essendon,A_10_14_y_Indig_stat_ns_F,23.0,16.0
Hawthorn,A_10_14_y_Indig_stat_ns_F,23.0,17.0
Prahran,A_10_14_y_Indig_stat_ns_F,23.0,18.0
Warrandyte,A_10_14_y_Indig_stat_ns_F,23.0,19.0
Albert Park,A_10_14_y_Indig_stat_ns_F,24.0,20.0
Croydon,A_10_14_y_Indig_stat_ns_F,24.0,21.0
Clarinda,A_10_14_y_Indig_stat_ns_F,28.0,22.0
Mornington,A_10_14_y_Indig_stat_ns_F,28.0,23.0
South Barwon,A_10_14_y_Indig_stat_ns_F,28.0,24.0
Melbourne,A_10_14_y_Indig_stat_ns_F,30.0,25.0
Box Hill,A_10_14_y_Indig_stat_ns_F,31.0,26.0
Bundoora,A_10_14_y_Indig_stat_ns_F,31.0,27.0
Footscray,A_10_14_y_Indig_stat_ns_F,31.0,28.0
Preston,A_10_14_y_Indig_stat_ns_F,31.0,29.0
Williamstown,A_10_14_y_Indig_stat_ns_F,31.0,30.0
Richmond,A_10_14_y_Indig_stat_ns_F,34.0,31.0
Sydenham,A_10_14_y_Indig_stat_ns_F,34.0,32.0
Bayswater,A_10_14_y_Indig_stat_ns_F,35.0,33.0
Niddrie,A_10_14_y_Indig_stat_ns_F,36.0,34.0
Geelong,A_10_14_y_Indig_stat_ns_F,38.0,35.0
Mill Park,A_10_14_y_Indig_stat_ns_F,38.0,36.0
Yan Yean,A_10_14_y_Indig_stat_ns_F,38.0,37.0
Berwick,A_10_14_y_Indig_stat_ns_F,40.0,38.0
Brighton,A_10_14_y_Indig_stat_ns_F,41.0,39.0
Evelyn,A_10_14_y_Indig_stat_ns_F,41.0,40.0
Carrum,A_10_14_y_Indig_stat_ns_F,42.0,41.0
Sandringham,A_10_14_y_Indig_stat_ns_F,45.0,42.0
Glen Waverley,A_10_14_y_Indig_stat_ns_F,49.0,43.0
Ivanhoe,A_10_14_y_Indig_stat_ns_F,49.0,44.0
Bendigo West,A_10_14_y_Indig_stat_ns_F,50.0,45.0
Bellarine,A_10_14_y_Indig_stat_ns_F,53.0,46.0
Pakenham,A_10_14_y_Indig_stat_ns_F,58.0,47.0
Sunbury,A_10_14_y_Indig_stat_ns_F,58.0,48.0
Eureka,A_10_14_y_Indig_stat_ns_F,60.0,49.0
Polwarth,A_10_14_y_Indig_stat_ns_F,61.0,50.0
Monbulk,A_10_14_y_Indig_stat_ns_F,63.0,51.0
Greenvale,A_10_14_y_Indig_stat_ns_F,65.0,52.0
Lowan,A_10_14_y_Indig_stat_ns_F,68.0,53.0
Hastings,A_10_14_y_Indig_stat_ns_F,70.0,54.0
Thomastown,A_10_14_y_Indig_stat_ns_F,74.0,55.0
Wendouree,A_10_14_y_Indig_stat_ns_F,74.0,56.0
Bass,A_10_14_y_Indig_stat_ns_F,75.0,57.0
Ovens Valley,A_10_14_y_Indig_stat_ns_F,76.0,58.0
Werribee,A_10_14_y_Indig_stat_ns_F,78.0,59.0
St Albans,A_10_14_y_Indig_stat_ns_F,81.0,60.0
Murray Plains,A_10_14_y_Indig_stat_ns_F,82.0,61.0
Narre Warren North,A_10_14_y_Indig_stat_ns_F,83.0,62.0
Narre Warren South,A_10_14_y_Indig_stat_ns_F,83.0,63.0
Benambra,A_10_14_y_Indig_stat_ns_F,84.0,64.0
Bendigo East,A_10_14_y_Indig_stat_ns_F,88.0,65.0
Point Cook,A_10_14_y_Indig_stat_ns_F,89.0,66.0
Nepean,A_10_14_y_Indig_stat_ns_F,90.0,67.0
Gippsland South,A_10_14_y_Indig_stat_ns_F,91.0,68.0
Eildon,A_10_14_y_Indig_stat_ns_F,92.0,69.0
Kororoit,A_10_14_y_Indig_stat_ns_F,94.0,70.0
Frankston,A_10_14_y_Indig_stat_ns_F,97.0,71.0
Gippsland East,A_10_14_y_Indig_stat_ns_F,97.0,72.0
Macedon,A_10_14_y_Indig_stat_ns_F,97.0,73.0
Laverton,A_10_14_y_Indig_stat_ns_F,98.0,74.0
Dandenong,A_10_14_y_Indig_stat_ns_F,100.0,75.0
Lara,A_10_14_y_Indig_stat_ns_F,102.0,76.0
Shepparton,A_10_14_y_Indig_stat_ns_F,102.0,77.0
Cranbourne,A_10_14_y_Indig_stat_ns_F,104.0,78.0
South-West Coast,A_10_14_y_Indig_stat_ns_F,105.0,79.0
Narracan,A_10_14_y_Indig_stat_ns_F,106.0,80.0
Kalkallo,A_10_14_y_Indig_stat_ns_F,111.0,81.0
Ripon,A_10_14_y_Indig_stat_ns_F,115.0,82.0
Broadmeadows,A_10_14_y_Indig_stat_ns_F,119.0,83.0
Morwell,A_10_14_y_Indig_stat_ns_F,123.0,84.0
Euroa,A_10_14_y_Indig_stat_ns_F,132.0,85.0
Tarneit,A_10_14_y_Indig_stat_ns_F,132.0,86.0
Mildura,A_10_14_y_Indig_stat_ns_F,143.0,87.0
Melton,A_10_14_y_Indig_stat_ns_F,200.0,88.0
Brunswick,A_10_14_y_Indig_stat_ns_F_pc,0.0001,1.0
Bulleen,A_10_14_y_Indig_stat_ns_F_pc,0.0001,2.0
Kew,A_10_14_y_Indig_stat_ns_F_pc,0.0001,3.0
Northcote,A_10_14_y_Indig_stat_ns_F_pc,0.0001,4.0
Ringwood,A_10_14_y_Indig_stat_ns_F_pc,0.0001,5.0
Eltham,A_10_14_y_Indig_stat_ns_F_pc,0.0002,6.0
Mordialloc,A_10_14_y_Indig_stat_ns_F_pc,0.0002,7.0
Mulgrave,A_10_14_y_Indig_stat_ns_F_pc,0.0002,8.0
Oakleigh,A_10_14_y_Indig_stat_ns_F_pc,0.0002,9.0
Rowville,A_10_14_y_Indig_stat_ns_F_pc,0.0002,10.0
Albert Park,A_10_14_y_Indig_stat_ns_F_pc,0.0003,11.0
Ashwood,A_10_14_y_Indig_stat_ns_F_pc,0.0003,12.0
Bentleigh,A_10_14_y_Indig_stat_ns_F_pc,0.0003,13.0
Caulfield,A_10_14_y_Indig_stat_ns_F_pc,0.0003,14.0
Croydon,A_10_14_y_Indig_stat_ns_F_pc,0.0003,15.0
Essendon,A_10_14_y_Indig_stat_ns_F_pc,0.0003,16.0
Hawthorn,A_10_14_y_Indig_stat_ns_F_pc,0.0003,17.0
Malvern,A_10_14_y_Indig_stat_ns_F_pc,0.0003,18.0
Melbourne,A_10_14_y_Indig_stat_ns_F_pc,0.0003,19.0
Pascoe Vale,A_10_14_y_Indig_stat_ns_F_pc,0.0003,20.0
Prahran,A_10_14_y_Indig_stat_ns_F_pc,0.0003,21.0
Warrandyte,A_10_14_y_Indig_stat_ns_F_pc,0.0003,22.0
Box Hill,A_10_14_y_Indig_stat_ns_F_pc,0.0004,23.0
Bundoora,A_10_14_y_Indig_stat_ns_F_pc,0.0004,24.0
Clarinda,A_10_14_y_Indig_stat_ns_F_pc,0.0004,25.0
Footscray,A_10_14_y_Indig_stat_ns_F_pc,0.0004,26.0
Mornington,A_10_14_y_Indig_stat_ns_F_pc,0.0004,27.0
Preston,A_10_14_y_Indig_stat_ns_F_pc,0.0004,28.0
South Barwon,A_10_14_y_Indig_stat_ns_F_pc,0.0004,29.0
Sydenham,A_10_14_y_Indig_stat_ns_F_pc,0.0004,30.0
Bayswater,A_10_14_y_Indig_stat_ns_F_pc,0.0005,31.0
Berwick,A_10_14_y_Indig_stat_ns_F_pc,0.0005,32.0
Geelong,A_10_14_y_Indig_stat_ns_F_pc,0.0005,33.0
Niddrie,A_10_14_y_Indig_stat_ns_F_pc,0.0005,34.0
Richmond,A_10_14_y_Indig_stat_ns_F_pc,0.0005,35.0
Williamstown,A_10_14_y_Indig_stat_ns_F_pc,0.0005,36.0
Yan Yean,A_10_14_y_Indig_stat_ns_F_pc,0.0005,37.0
Brighton,A_10_14_y_Indig_stat_ns_F_pc,0.0006,38.0
Carrum,A_10_14_y_Indig_stat_ns_F_pc,0.0006,39.0
Evelyn,A_10_14_y_Indig_stat_ns_F_pc,0.0006,40.0
Glen Waverley,A_10_14_y_Indig_stat_ns_F_pc,0.0006,41.0
Mill Park,A_10_14_y_Indig_stat_ns_F_pc,0.0006,42.0
Ivanhoe,A_10_14_y_Indig_stat_ns_F_pc,0.0007,43.0
Sandringham,A_10_14_y_Indig_stat_ns_F_pc,0.0007,44.0
Bellarine,A_10_14_y_Indig_stat_ns_F_pc,0.0008,45.0
Bendigo West,A_10_14_y_Indig_stat_ns_F_pc,0.0008,46.0
Eureka,A_10_14_y_Indig_stat_ns_F_pc,0.0008,47.0
Greenvale,A_10_14_y_Indig_stat_ns_F_pc,0.0008,48.0
Pakenham,A_10_14_y_Indig_stat_ns_F_pc,0.0008,49.0
Narre Warren South,A_10_14_y_Indig_stat_ns_F_pc,0.0009,50.0
Polwarth,A_10_14_y_Indig_stat_ns_F_pc,0.0009,51.0
Sunbury,A_10_14_y_Indig_stat_ns_F_pc,0.0009,52.0
Thomastown,A_10_14_y_Indig_stat_ns_F_pc,0.0009,53.0
Werribee,A_10_14_y_Indig_stat_ns_F_pc,0.0009,54.0
Laverton,A_10_14_y_Indig_stat_ns_F_pc,0.001,55.0
Lowan,A_10_14_y_Indig_stat_ns_F_pc,0.001,56.0
Monbulk,A_10_14_y_Indig_stat_ns_F_pc,0.001,57.0
Point Cook,A_10_14_y_Indig_stat_ns_F_pc,0.001,58.0
Bass,A_10_14_y_Indig_stat_ns_F_pc,0.0011,59.0
Dandenong,A_10_14_y_Indig_stat_ns_F_pc,0.0011,60.0
Hastings,A_10_14_y_Indig_stat_ns_F_pc,0.0011,61.0
Kororoit,A_10_14_y_Indig_stat_ns_F_pc,0.0011,62.0
Narre Warren North,A_10_14_y_Indig_stat_ns_F_pc,0.0011,63.0
St Albans,A_10_14_y_Indig_stat_ns_F_pc,0.0011,64.0
Wendouree,A_10_14_y_Indig_stat_ns_F_pc,0.0011,65.0
Bendigo East,A_10_14_y_Indig_stat_ns_F_pc,0.0012,66.0
Cranbourne,A_10_14_y_Indig_stat_ns_F_pc,0.0012,67.0
Kalkallo,A_10_14_y_Indig_stat_ns_F_pc,0.0012,68.0
Ovens Valley,A_10_14_y_Indig_stat_ns_F_pc,0.0012,69.0
Benambra,A_10_14_y_Indig_stat_ns_F_pc,0.0013,70.0
Murray Plains,A_10_14_y_Indig_stat_ns_F_pc,0.0013,71.0
Eildon,A_10_14_y_Indig_stat_ns_F_pc,0.0014,72.0
Frankston,A_10_14_y_Indig_stat_ns_F_pc,0.0014,73.0
Gippsland South,A_10_14_y_Indig_stat_ns_F_pc,0.0014,74.0
Lara,A_10_14_y_Indig_stat_ns_F_pc,0.0014,75.0
Nepean,A_10_14_y_Indig_stat_ns_F_pc,0.0014,76.0
Shepparton,A_10_14_y_Indig_stat_ns_F_pc,0.0014,77.0
Tarneit,A_10_14_y_Indig_stat_ns_F_pc,0.0014,78.0
Broadmeadows,A_10_14_y_Indig_stat_ns_F_pc,0.0015,79.0
Gippsland East,A_10_14_y_Indig_stat_ns_F_pc,0.0015,80.0
Macedon,A_10_14_y_Indig_stat_ns_F_pc,0.0015,81.0
South-West Coast,A_10_14_y_Indig_stat_ns_F_pc,0.0015,82.0
Narracan,A_10_14_y_Indig_stat_ns_F_pc,0.0016,83.0
Morwell,A_10_14_y_Indig_stat_ns_F_pc,0.0017,84.0
Ripon,A_10_14_y_Indig_stat_ns_F_pc,0.0017,85.0
Euroa,A_10_14_y_Indig_stat_ns_F_pc,0.002,86.0
Mildura,A_10_14_y_Indig_stat_ns_F_pc,0.0021,87.0
Melton,A_10_14_y_Indig_stat_ns_F_pc,0.0024,88.0
Pascoe Vale,A_10_14_y_Indig_stat_ns_M,6.0,1.0
Warrandyte,A_10_14_y_Indig_stat_ns_M,7.0,2.0
Brunswick,A_10_14_y_Indig_stat_ns_M,10.0,3.0
Hawthorn,A_10_14_y_Indig_stat_ns_M,13.0,4.0
Mordialloc,A_10_14_y_Indig_stat_ns_M,13.0,5.0
Albert Park,A_10_14_y_Indig_stat_ns_M,14.0,6.0
Niddrie,A_10_14_y_Indig_stat_ns_M,14.0,7.0
Bulleen,A_10_14_y_Indig_stat_ns_M,15.0,8.0
Bundoora,A_10_14_y_Indig_stat_ns_M,17.0,9.0
Croydon,A_10_14_y_Indig_stat_ns_M,18.0,10.0
Northcote,A_10_14_y_Indig_stat_ns_M,18.0,11.0
Box Hill,A_10_14_y_Indig_stat_ns_M,19.0,12.0
Rowville,A_10_14_y_Indig_stat_ns_M,19.0,13.0
South Barwon,A_10_14_y_Indig_stat_ns_M,19.0,14.0
Eltham,A_10_14_y_Indig_stat_ns_M,21.0,15.0
Malvern,A_10_14_y_Indig_stat_ns_M,23.0,16.0
Ringwood,A_10_14_y_Indig_stat_ns_M,23.0,17.0
Bayswater,A_10_14_y_Indig_stat_ns_M,25.0,18.0
Clarinda,A_10_14_y_Indig_stat_ns_M,25.0,19.0
Kew,A_10_14_y_Indig_stat_ns_M,25.0,20.0
Caulfield,A_10_14_y_Indig_stat_ns_M,28.0,21.0
Mill Park,A_10_14_y_Indig_stat_ns_M,28.0,22.0
Oakleigh,A_10_14_y_Indig_stat_ns_M,30.0,23.0
Prahran,A_10_14_y_Indig_stat_ns_M,30.0,24.0
Geelong,A_10_14_y_Indig_stat_ns_M,34.0,25.0
Glen Waverley,A_10_14_y_Indig_stat_ns_M,35.0,26.0
Bentleigh,A_10_14_y_Indig_stat_ns_M,36.0,27.0
Ashwood,A_10_14_y_Indig_stat_ns_M,37.0,28.0
Essendon,A_10_14_y_Indig_stat_ns_M,37.0,29.0
Melbourne,A_10_14_y_Indig_stat_ns_M,37.0,30.0
Brighton,A_10_14_y_Indig_stat_ns_M,38.0,31.0
Sandringham,A_10_14_y_Indig_stat_ns_M,38.0,32.0
Monbulk,A_10_14_y_Indig_stat_ns_M,39.0,33.0
Richmond,A_10_14_y_Indig_stat_ns_M,39.0,34.0
Ivanhoe,A_10_14_y_Indig_stat_ns_M,40.0,35.0
Carrum,A_10_14_y_Indig_stat_ns_M,41.0,36.0
Footscray,A_10_14_y_Indig_stat_ns_M,46.0,37.0
Sunbury,A_10_14_y_Indig_stat_ns_M,46.0,38.0
Berwick,A_10_14_y_Indig_stat_ns_M,47.0,39.0
Evelyn,A_10_14_y_Indig_stat_ns_M,47.0,40.0
Mulgrave,A_10_14_y_Indig_stat_ns_M,48.0,41.0
Sydenham,A_10_14_y_Indig_stat_ns_M,49.0,42.0
Frankston,A_10_14_y_Indig_stat_ns_M,50.0,43.0
Mornington,A_10_14_y_Indig_stat_ns_M,51.0,44.0
Williamstown,A_10_14_y_Indig_stat_ns_M,51.0,45.0
Preston,A_10_14_y_Indig_stat_ns_M,53.0,46.0
Bass,A_10_14_y_Indig_stat_ns_M,56.0,47.0
Hastings,A_10_14_y_Indig_stat_ns_M,56.0,48.0
Ripon,A_10_14_y_Indig_stat_ns_M,62.0,49.0
Narre Warren North,A_10_14_y_Indig_stat_ns_M,64.0,50.0
Point Cook,A_10_14_y_Indig_stat_ns_M,65.0,51.0
Dandenong,A_10_14_y_Indig_stat_ns_M,70.0,52.0
Thomastown,A_10_14_y_Indig_stat_ns_M,72.0,53.0
Narre Warren South,A_10_14_y_Indig_stat_ns_M,73.0,54.0
Bellarine,A_10_14_y_Indig_stat_ns_M,74.0,55.0
Broadmeadows,A_10_14_y_Indig_stat_ns_M,75.0,56.0
Ovens Valley,A_10_14_y_Indig_stat_ns_M,77.0,57.0
Bendigo West,A_10_14_y_Indig_stat_ns_M,78.0,58.0
Yan Yean,A_10_14_y_Indig_stat_ns_M,79.0,59.0
Macedon,A_10_14_y_Indig_stat_ns_M,83.0,60.0
South-West Coast,A_10_14_y_Indig_stat_ns_M,85.0,61.0
St Albans,A_10_14_y_Indig_stat_ns_M,85.0,62.0
Greenvale,A_10_14_y_Indig_stat_ns_M,89.0,63.0
Pakenham,A_10_14_y_Indig_stat_ns_M,90.0,64.0
Gippsland South,A_10_14_y_Indig_stat_ns_M,91.0,65.0
Lowan,A_10_14_y_Indig_stat_ns_M,95.0,66.0
Euroa,A_10_14_y_Indig_stat_ns_M,96.0,67.0
Cranbourne,A_10_14_y_Indig_stat_ns_M,97.0,68.0
Gippsland East,A_10_14_y_Indig_stat_ns_M,100.0,69.0
Narracan,A_10_14_y_Indig_stat_ns_M,102.0,70.0
Lara,A_10_14_y_Indig_stat_ns_M,103.0,71.0
Benambra,A_10_14_y_Indig_stat_ns_M,104.0,72.0
Laverton,A_10_14_y_Indig_stat_ns_M,104.0,73.0
Polwarth,A_10_14_y_Indig_stat_ns_M,104.0,74.0
Mildura,A_10_14_y_Indig_stat_ns_M,105.0,75.0
Nepean,A_10_14_y_Indig_stat_ns_M,105.0,76.0
Eildon,A_10_14_y_Indig_stat_ns_M,106.0,77.0
Eureka,A_10_14_y_Indig_stat_ns_M,112.0,78.0
Wendouree,A_10_14_y_Indig_stat_ns_M,113.0,79.0
Kalkallo,A_10_14_y_Indig_stat_ns_M,114.0,80.0
Bendigo East,A_10_14_y_Indig_stat_ns_M,116.0,81.0
Kororoit,A_10_14_y_Indig_stat_ns_M,124.0,82.0
Werribee,A_10_14_y_Indig_stat_ns_M,130.0,83.0
Morwell,A_10_14_y_Indig_stat_ns_M,146.0,84.0
Murray Plains,A_10_14_y_Indig_stat_ns_M,148.0,85.0
Shepparton,A_10_14_y_Indig_stat_ns_M,151.0,86.0
Melton,A_10_14_y_Indig_stat_ns_M,169.0,87.0
Tarneit,A_10_14_y_Indig_stat_ns_M,169.0,88.0
Brunswick,A_10_14_y_Indig_stat_ns_M_pc,0.0001,1.0
Pascoe Vale,A_10_14_y_Indig_stat_ns_M_pc,0.0001,2.0
Warrandyte,A_10_14_y_Indig_stat_ns_M_pc,0.0001,3.0
Albert Park,A_10_14_y_Indig_stat_ns_M_pc,0.0002,4.0
Box Hill,A_10_14_y_Indig_stat_ns_M_pc,0.0002,5.0
Bulleen,A_10_14_y_Indig_stat_ns_M_pc,0.0002,6.0
Bundoora,A_10_14_y_Indig_stat_ns_M_pc,0.0002,7.0
Croydon,A_10_14_y_Indig_stat_ns_M_pc,0.0002,8.0
Hawthorn,A_10_14_y_Indig_stat_ns_M_pc,0.0002,9.0
Mordialloc,A_10_14_y_Indig_stat_ns_M_pc,0.0002,10.0
Niddrie,A_10_14_y_Indig_stat_ns_M_pc,0.0002,11.0
Bayswater,A_10_14_y_Indig_stat_ns_M_pc,0.0003,12.0
Clarinda,A_10_14_y_Indig_stat_ns_M_pc,0.0003,13.0
Eltham,A_10_14_y_Indig_stat_ns_M_pc,0.0003,14.0
Kew,A_10_14_y_Indig_stat_ns_M_pc,0.0003,15.0
Melbourne,A_10_14_y_Indig_stat_ns_M_pc,0.0003,16.0
Northcote,A_10_14_y_Indig_stat_ns_M_pc,0.0003,17.0
Oakleigh,A_10_14_y_Indig_stat_ns_M_pc,0.0003,18.0
Ringwood,A_10_14_y_Indig_stat_ns_M_pc,0.0003,19.0
Rowville,A_10_14_y_Indig_stat_ns_M_pc,0.0003,20.0
South Barwon,A_10_14_y_Indig_stat_ns_M_pc,0.0003,21.0
Caulfield,A_10_14_y_Indig_stat_ns_M_pc,0.0004,22.0
Glen Waverley,A_10_14_y_Indig_stat_ns_M_pc,0.0004,23.0
Malvern,A_10_14_y_Indig_stat_ns_M_pc,0.0004,24.0
Mill Park,A_10_14_y_Indig_stat_ns_M_pc,0.0004,25.0
Prahran,A_10_14_y_Indig_stat_ns_M_pc,0.0004,26.0
Ashwood,A_10_14_y_Indig_stat_ns_M_pc,0.0005,27.0
Bentleigh,A_10_14_y_Indig_stat_ns_M_pc,0.0005,28.0
Essendon,A_10_14_y_Indig_stat_ns_M_pc,0.0005,29.0
Geelong,A_10_14_y_Indig_stat_ns_M_pc,0.0005,30.0
Berwick,A_10_14_y_Indig_stat_ns_M_pc,0.0006,31.0
Brighton,A_10_14_y_Indig_stat_ns_M_pc,0.0006,32.0
Carrum,A_10_14_y_Indig_stat_ns_M_pc,0.0006,33.0
Footscray,A_10_14_y_Indig_stat_ns_M_pc,0.0006,34.0
Ivanhoe,A_10_14_y_Indig_stat_ns_M_pc,0.0006,35.0
Monbulk,A_10_14_y_Indig_stat_ns_M_pc,0.0006,36.0
Mulgrave,A_10_14_y_Indig_stat_ns_M_pc,0.0006,37.0
Richmond,A_10_14_y_Indig_stat_ns_M_pc,0.0006,38.0
Sandringham,A_10_14_y_Indig_stat_ns_M_pc,0.0006,39.0
Sydenham,A_10_14_y_Indig_stat_ns_M_pc,0.0006,40.0
Evelyn,A_10_14_y_Indig_stat_ns_M_pc,0.0007,41.0
Frankston,A_10_14_y_Indig_stat_ns_M_pc,0.0007,42.0
Point Cook,A_10_14_y_Indig_stat_ns_M_pc,0.0007,43.0
Preston,A_10_14_y_Indig_stat_ns_M_pc,0.0007,44.0
Sunbury,A_10_14_y_Indig_stat_ns_M_pc,0.0007,45.0
Dandenong,A_10_14_y_Indig_stat_ns_M_pc,0.0008,46.0
Hastings,A_10_14_y_Indig_stat_ns_M_pc,0.0008,47.0
Mornington,A_10_14_y_Indig_stat_ns_M_pc,0.0008,48.0
Narre Warren North,A_10_14_y_Indig_stat_ns_M_pc,0.0008,49.0
Narre Warren South,A_10_14_y_Indig_stat_ns_M_pc,0.0008,50.0
Williamstown,A_10_14_y_Indig_stat_ns_M_pc,0.0008,51.0
Bass,A_10_14_y_Indig_stat_ns_M_pc,0.0009,52.0
Broadmeadows,A_10_14_y_Indig_stat_ns_M_pc,0.0009,53.0
Ripon,A_10_14_y_Indig_stat_ns_M_pc,0.0009,54.0
Thomastown,A_10_14_y_Indig_stat_ns_M_pc,0.0009,55.0
Bellarine,A_10_14_y_Indig_stat_ns_M_pc,0.0011,56.0
Cranbourne,A_10_14_y_Indig_stat_ns_M_pc,0.0011,57.0
Laverton,A_10_14_y_Indig_stat_ns_M_pc,0.0011,58.0
St Albans,A_10_14_y_Indig_stat_ns_M_pc,0.0011,59.0
Yan Yean,A_10_14_y_Indig_stat_ns_M_pc,0.0011,60.0
Bendigo West,A_10_14_y_Indig_stat_ns_M_pc,0.0012,61.0
Greenvale,A_10_14_y_Indig_stat_ns_M_pc,0.0012,62.0
Kalkallo,A_10_14_y_Indig_stat_ns_M_pc,0.0012,63.0
Ovens Valley,A_10_14_y_Indig_stat_ns_M_pc,0.0012,64.0
Pakenham,A_10_14_y_Indig_stat_ns_M_pc,0.0012,65.0
South-West Coast,A_10_14_y_Indig_stat_ns_M_pc,0.0012,66.0
Macedon,A_10_14_y_Indig_stat_ns_M_pc,0.0013,67.0
Euroa,A_10_14_y_Indig_stat_ns_M_pc,0.0014,68.0
Gippsland South,A_10_14_y_Indig_stat_ns_M_pc,0.0014,69.0
Kororoit,A_10_14_y_Indig_stat_ns_M_pc,0.0014,70.0
Lowan,A_10_14_y_Indig_stat_ns_M_pc,0.0014,71.0
Eureka,A_10_14_y_Indig_stat_ns_M_pc,0.0015,72.0
Lara,A_10_14_y_Indig_stat_ns_M_pc,0.0015,73.0
Mildura,A_10_14_y_Indig_stat_ns_M_pc,0.0015,74.0
Narracan,A_10_14_y_Indig_stat_ns_M_pc,0.0015,75.0
Polwarth,A_10_14_y_Indig_stat_ns_M_pc,0.0015,76.0
Werribee,A_10_14_y_Indig_stat_ns_M_pc,0.0015,77.0
Benambra,A_10_14_y_Indig_stat_ns_M_pc,0.0016,78.0
Bendigo East,A_10_14_y_Indig_stat_ns_M_pc,0.0016,79.0
Eildon,A_10_14_y_Indig_stat_ns_M_pc,0.0016,80.0
Gippsland East,A_10_14_y_Indig_stat_ns_M_pc,0.0016,81.0
Nepean,A_10_14_y_Indig_stat_ns_M_pc,0.0017,82.0
Wendouree,A_10_14_y_Indig_stat_ns_M_pc,0.0017,83.0
Tarneit,A_10_14_y_Indig_stat_ns_M_pc,0.0018,84.0
Melton,A_10_14_y_Indig_stat_ns_M_pc,0.002,85.0
Morwell,A_10_14_y_Indig_stat_ns_M_pc,0.002,86.0
Shepparton,A_10_14_y_Indig_stat_ns_M_pc,0.002,87.0
Murray Plains,A_10_14_y_Indig_stat_ns_M_pc,0.0023,88.0
Brunswick,A_10_14_y_Indig_stat_ns_P,33.0,1.0
Eltham,A_10_14_y_Indig_stat_ns_P,42.0,2.0
Hawthorn,A_10_14_y_Indig_stat_ns_P,45.0,3.0
Mordialloc,A_10_14_y_Indig_stat_ns_P,45.0,4.0
Northcote,A_10_14_y_Indig_stat_ns_P,47.0,5.0
Warrandyte,A_10_14_y_Indig_stat_ns_P,50.0,6.0
Albert Park,A_10_14_y_Indig_stat_ns_P,51.0,7.0
Bulleen,A_10_14_y_Indig_stat_ns_P,51.0,8.0
Ringwood,A_10_14_y_Indig_stat_ns_P,59.0,9.0
Pascoe Vale,A_10_14_y_Indig_stat_ns_P,61.0,10.0
Malvern,A_10_14_y_Indig_stat_ns_P,65.0,11.0
Rowville,A_10_14_y_Indig_stat_ns_P,69.0,12.0
Kew,A_10_14_y_Indig_stat_ns_P,71.0,13.0
Box Hill,A_10_14_y_Indig_stat_ns_P,73.0,14.0
Oakleigh,A_10_14_y_Indig_stat_ns_P,73.0,15.0
South Barwon,A_10_14_y_Indig_stat_ns_P,73.0,16.0
Prahran,A_10_14_y_Indig_stat_ns_P,74.0,17.0
Caulfield,A_10_14_y_Indig_stat_ns_P,77.0,18.0
Niddrie,A_10_14_y_Indig_stat_ns_P,79.0,19.0
Essendon,A_10_14_y_Indig_stat_ns_P,80.0,20.0
Bundoora,A_10_14_y_Indig_stat_ns_P,81.0,21.0
Clarinda,A_10_14_y_Indig_stat_ns_P,86.0,22.0
Bentleigh,A_10_14_y_Indig_stat_ns_P,87.0,23.0
Mulgrave,A_10_14_y_Indig_stat_ns_P,87.0,24.0
Ivanhoe,A_10_14_y_Indig_stat_ns_P,94.0,25.0
Bayswater,A_10_14_y_Indig_stat_ns_P,98.0,26.0
Glen Waverley,A_10_14_y_Indig_stat_ns_P,102.0,27.0
Melbourne,A_10_14_y_Indig_stat_ns_P,102.0,28.0
Croydon,A_10_14_y_Indig_stat_ns_P,103.0,29.0
Brighton,A_10_14_y_Indig_stat_ns_P,104.0,30.0
Footscray,A_10_14_y_Indig_stat_ns_P,104.0,31.0
Sandringham,A_10_14_y_Indig_stat_ns_P,104.0,32.0
Richmond,A_10_14_y_Indig_stat_ns_P,105.0,33.0
Preston,A_10_14_y_Indig_stat_ns_P,106.0,34.0
Evelyn,A_10_14_y_Indig_stat_ns_P,107.0,35.0
Mill Park,A_10_14_y_Indig_stat_ns_P,108.0,36.0
Ashwood,A_10_14_y_Indig_stat_ns_P,111.0,37.0
Mornington,A_10_14_y_Indig_stat_ns_P,113.0,38.0
Williamstown,A_10_14_y_Indig_stat_ns_P,115.0,39.0
Geelong,A_10_14_y_Indig_stat_ns_P,123.0,40.0
Carrum,A_10_14_y_Indig_stat_ns_P,126.0,41.0
Berwick,A_10_14_y_Indig_stat_ns_P,130.0,42.0
Sydenham,A_10_14_y_Indig_stat_ns_P,140.0,43.0
Monbulk,A_10_14_y_Indig_stat_ns_P,147.0,44.0
Bellarine,A_10_14_y_Indig_stat_ns_P,159.0,45.0
Hastings,A_10_14_y_Indig_stat_ns_P,159.0,46.0
Sunbury,A_10_14_y_Indig_stat_ns_P,160.0,47.0
Thomastown,A_10_14_y_Indig_stat_ns_P,163.0,48.0
Yan Yean,A_10_14_y_Indig_stat_ns_P,168.0,49.0
Bendigo West,A_10_14_y_Indig_stat_ns_P,173.0,50.0
Wendouree,A_10_14_y_Indig_stat_ns_P,184.0,51.0
Ovens Valley,A_10_14_y_Indig_stat_ns_P,185.0,52.0
Narre Warren North,A_10_14_y_Indig_stat_ns_P,187.0,53.0
